Year,Units,Series,Territorio,Value
2016,Porcentaje,Proporción de personas entre 18 y 79 años que tienen una cuenta corriente,Aragón,99.33
2016,Porcentaje,Proporción de personas entre 18 y 79 años que tienen una cuenta corriente,España,97.12
