Year,Units,Series,Territorio,Value
2018,Porcentaje,"Proporción de mujeres, entre 18 y 49 años, casadas con un hombre o con pareja masculina, que cubren sus necesidades de planificación familiar con métodos modernos",España,75.12
2018,Porcentaje,"Proporción de mujeres, entre 18 y 49 años, casadas con un hombre o con pareja masculina, que cubren sus necesidades de planificación familiar con métodos modernos",Aragón,80.81
