Year,Units,Series,Territorio,Value
2013,Porcentaje,Proporción de personas de 16 años y más que se sienten seguras al caminar solas en su zona de residencia,Aragón,84.1
2013,Porcentaje,Proporción de personas de 16 años y más que se sienten seguras al caminar solas en su zona de residencia,España,78.28
